neta = 31
Axial Location =    0.11414
 19    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00001    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00001
  6    0.99979    0.99998   -0.00000    0.02018    0.07064    5.94907    0.99976
  5    1.00104    1.00035    0.00009    0.02010    0.07027    5.96665    1.00168
  4    1.00641    0.99756   -0.00196    0.02101    0.07306    5.83554    1.00191
  3    1.02198    1.00745    0.02959    0.01831    0.06270    6.36412    1.03684
  2    1.86604    0.92910    0.09567    0.07167    0.13443    4.02789    1.64755
  1    0.43961    0.00000    0.00000    0.07167    0.57062    0.00000    0.07167
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00007    1.00000    0.00000    0.02018    0.07061    5.95023    1.00008
  6    0.99938    0.99991   -0.00005    0.02019    0.07071    5.94561    0.99921
  5    1.00244    1.00091    0.00031    0.01996    0.06971    5.99414    1.00412
  4    1.01125    0.99539   -0.00238    0.02173    0.07522    5.73856    1.00270
  3    1.05870    1.00509    0.04697    0.01948    0.06441    6.26868    1.07077
  2    2.10871    0.91850    0.12200    0.08516    0.14135    3.89673    1.83505
  1    0.52236    0.00000    0.00000    0.08516    0.57062    0.00000    0.08516
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    0.99999    1.00000    0.00000    0.02018    0.07062    5.94998    0.99999
  7    1.00013    1.00001    0.00001    0.02018    0.07060    5.95059    1.00015
  6    0.99905    0.99984   -0.00009    0.02020    0.07077    5.94244    0.99876
  5    1.00362    1.00127    0.00043    0.01988    0.06934    6.01204    1.00597
  4    1.01329    0.99426   -0.00214    0.02210    0.07634    5.68987    1.00265
  3    1.09010    1.00229    0.05686    0.02078    0.06671    6.14582    1.09793
  2    2.22495    0.91369    0.13471    0.09162    0.14413    3.84644    1.92486
  1    0.56200    0.00000    0.00000    0.09162    0.57062    0.00000    0.09162
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  8    0.99997    1.00000   -0.00000    0.02018    0.07062    5.94993    0.99997
  7    1.00023    1.00003    0.00001    0.02017    0.07059    5.95121    1.00027
  6    0.99858    0.99976   -0.00014    0.02022    0.07086    5.93827    0.99814
  5    1.00524    1.00166    0.00056    0.01980    0.06895    6.03142    1.00831
  4    1.01512    0.99318   -0.00151    0.02245    0.07742    5.64390    1.00244
  3    1.13155    0.99838    0.06767    0.02261    0.06994    5.98257    1.13295
  2    2.33882    0.90899    0.14714    0.09800    0.14666    3.80187    2.01255
  1    0.60111    0.00000    0.00000    0.09800    0.57062    0.00000    0.09800
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95001    1.00000
  8    0.99995    1.00000   -0.00000    0.02018    0.07062    5.94982    0.99994
  7    1.00037    1.00004    0.00002    0.02017    0.07057    5.95214    1.00045
  6    0.99797    0.99965   -0.00020    0.02024    0.07097    5.93321    0.99733
  5    1.00734    1.00205    0.00066    0.01973    0.06856    6.05100    1.01114
  4    1.01697    0.99216   -0.00043    0.02279    0.07843    5.60175    1.00239
  3    1.18410    0.99340    0.07947    0.02505    0.07404    5.79089    1.17666
  2    2.45071    0.90433    0.15930    0.10435    0.14902    3.76105    2.09821
  1    0.64002    0.00000    0.00000    0.10435    0.57062    0.00000    0.10435
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
